#: table_doi: 10.17182/hepdata.153301.v1/t10
#: name: Covariance for full matrix m(tt) differential
#: description: Covariance for full matrix measurement differential in $m(t\bar{t})$
#: data_file: covariance_for_full_matrix_m(tt)_differential.yaml
#: keyword reactions: P P --> TOP TOPBAR
#: keyword cmenergies: 13000
#: RE,P P --> TOP TOPBAR
#: SQRT(S) [TeV],13
#: LUMI [fb$^{-1}$],138
x-axis,y-axis,Covariance
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,-1.1115e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.8534e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,-3.6341e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-1.0297e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-5.9425e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-2.6749e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$c$ for $400 < m(t\bar{t}) < 600 $ GeV,3.1088e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.7667e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.5743e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,-4.1586e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.2286e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.3437e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.2763e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rr}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.1758e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nn}$ for $400 < m(t\bar{t}) < 600 $ GeV,-3.1542e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{kk}$ for $400 < m(t\bar{t}) < 600 $ GeV,2.1184e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,9.8023e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.2943e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.6919e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,4.199e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.6662e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-6.7354e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$c$ for $600 < m(t\bar{t}) < 800 $ GeV,5.2204e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.6526e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,6.6313e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.3181e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00016886
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.5457e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.3975e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rr}$ for $600 < m(t\bar{t}) < 800 $ GeV,-0.00010861
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nn}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.0526e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{kk}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.0693e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-9.5749e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00021209
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.954e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.299e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-0.00017424
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,3.7064e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$c$ for $m(t\bar{t}) > 800 $ GeV,2.4665e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{r}$ for $m(t\bar{t}) > 800 $ GeV,7.8836e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{n}$ for $m(t\bar{t}) > 800 $ GeV,-1.1201e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{k}$ for $m(t\bar{t}) > 800 $ GeV,-5.3433e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{r}$ for $m(t\bar{t}) > 800 $ GeV,-5.7035e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{n}$ for $m(t\bar{t}) > 800 $ GeV,-1.6827e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{k}$ for $m(t\bar{t}) > 800 $ GeV,-5.5642e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rr}$ for $m(t\bar{t}) > 800 $ GeV,4.0229e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nn}$ for $m(t\bar{t}) > 800 $ GeV,-1.4889e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,1.5459e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-1.2235e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-8.2689e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,7.5125e-07
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{-}$ for $m(t\bar{t}) > 800 $ GeV,-1.2582e-06
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,8.7068e-05
$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,-2.1993e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$c$ for $300 < m(t\bar{t}) < 400 $ GeV,-6.2176e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,5.6025e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.8725e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,4.5811e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,-1.728e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,2.6243e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,5.9111e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rr}$ for $300 < m(t\bar{t}) < 400 $ GeV,6.351e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nn}$ for $300 < m(t\bar{t}) < 400 $ GeV,-1.2764e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{kk}$ for $300 < m(t\bar{t}) < 400 $ GeV,3.3525e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,-3.1717e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.5307e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.7499e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.4708e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-1.44e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-1.2099e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$c$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.1866e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,2.8134e-08
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.2431e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.6293e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,4.058e-08
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.3521e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,-3.2264e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rr}$ for $400 < m(t\bar{t}) < 600 $ GeV,7.9153e-08
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nn}$ for $400 < m(t\bar{t}) < 600 $ GeV,9.4806e-08
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{kk}$ for $400 < m(t\bar{t}) < 600 $ GeV,2.2264e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,2.5284e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-8.9169e-08
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.1491e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.6914e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,7.3027e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.649e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$c$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.5875e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.6736e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,7.806e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,3.8197e-08
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.5457e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00010333
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.6129e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rr}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.5841e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nn}$ for $600 < m(t\bar{t}) < 800 $ GeV,-6.2224e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{kk}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.4899e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-9.4628e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.5168e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00013652
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,7.4051e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.5678e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-0.00012037
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$c$ for $m(t\bar{t}) > 800 $ GeV,-3.3606e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{r}$ for $m(t\bar{t}) > 800 $ GeV,2.0443e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{n}$ for $m(t\bar{t}) > 800 $ GeV,-3.9276e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{k}$ for $m(t\bar{t}) > 800 $ GeV,-9.2152e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{r}$ for $m(t\bar{t}) > 800 $ GeV,-5.7927e-08
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{n}$ for $m(t\bar{t}) > 800 $ GeV,-4.6478e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{k}$ for $m(t\bar{t}) > 800 $ GeV,-7.3223e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rr}$ for $m(t\bar{t}) > 800 $ GeV,-9.56e-07
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nn}$ for $m(t\bar{t}) > 800 $ GeV,1.4045e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,-1.2683e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,3.2353e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,1.0727e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-6.3311e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{-}$ for $m(t\bar{t}) > 800 $ GeV,-2.8697e-05
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,2.4278e-06
$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,6.0159e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$c$ for $300 < m(t\bar{t}) < 400 $ GeV,-7.0965e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,-8.7095e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,3.1036e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,2.7069e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.8902e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,7.9945e-08
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,4.878e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rr}$ for $300 < m(t\bar{t}) < 400 $ GeV,-1.0481e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nn}$ for $300 < m(t\bar{t}) < 400 $ GeV,-2.1143e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{kk}$ for $300 < m(t\bar{t}) < 400 $ GeV,4.7585e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.2694e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,-2.0571e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,4.1023e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,7.269e-07
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-2.6002e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.2513e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$c$ for $400 < m(t\bar{t}) < 600 $ GeV,-6.2449e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.0045e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,-7.4497e-08
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.6981e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,-8.7629e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,4.8908e-08
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.2066e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rr}$ for $400 < m(t\bar{t}) < 600 $ GeV,-9.0194e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nn}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.342e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{kk}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.0503e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,4.6895e-07
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,2.4194e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-4.33e-07
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.7638e-07
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.0969e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-3.5407e-07
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$c$ for $600 < m(t\bar{t}) < 800 $ GeV,-0.00010679
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.0027e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.832e-07
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,5.3268e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.3975e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.6129e-07
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00020565
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rr}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.5525e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nn}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.8368e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{kk}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00020198
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.4112e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-0.00016744
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.8113e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nr}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.3702e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{rk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-0.00011951
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$C_{nk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.9049e-06
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$c$ for $m(t\bar{t}) > 800 $ GeV,-8.6986e-05
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{r}$ for $m(t\bar{t}) > 800 $ GeV,5.8142e-07
$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,$P_{n}$ for $m(t\bar{t}) > 800 $ GeV,6.8744e-07
